interaction_id,lead_id,interaction_type,timestamp,channel,device_type,campaign_id
IT04096,LD00967,Email Opened,2025-08-01,LinkedIn,Desktop,CP836
IT04097,LD00294,Email Opened,2024-07-24,LinkedIn,Desktop,CP813
IT04098,LD00218,Page Viewed,2024-03-27,LinkedIn,Desktop,CP234
IT04099,LD00020,Demo Booked,2025-06-22,Email Campaign,Mobile,CP129
IT04100,LD00680,Ad Clicked,2024-11-29,Email Campaign,Mobile,CP164
IT04101,LD01413,Page Viewed,2024-03-12,Email Campaign,Desktop,CP344
IT04102,LD01227,Page Viewed,2024-06-10,Email Campaign,Mobile,CP195
IT04103,LD01176,Email Opened,2024-03-18,Email Campaign,Mobile,CP212
IT04104,LD00709,Email Opened,2025-06-13,Google Ads,Mobile,CP507
IT04105,LD00148,Page Viewed,2025-01-19,Instagram,Mobile,CP229
IT04106,LD00187,Page Viewed,2025-02-16,Google Ads,Mobile,CP594
IT04107,LD00430,Page Viewed,2025-05-16,Email Campaign,Mobile,CP963
IT04108,LD00138,Email Opened,2024-04-19,Instagram,Mobile,CP425
IT04109,LD00643,Page Viewed,2025-08-04,Email Campaign,Desktop,CP493
IT04110,LD00219,Page Viewed,2025-01-26,Instagram,Mobile,CP228
IT04111,LD00555,Ad Clicked,2024-10-24,LinkedIn,Mobile,CP693
IT04112,LD00197,Email Opened,2024-10-12,Instagram,Desktop,CP283
IT04113,LD00592,Demo Booked,2025-07-16,LinkedIn,Desktop,CP860
IT04114,LD01059,Ad Clicked,2024-09-14,LinkedIn,Mobile,CP932
IT04115,LD01161,Ad Clicked,2024-11-21,Instagram,Mobile,CP978
IT04116,LD00882,Email Opened,2024-03-13,Instagram,Mobile,CP651
IT04117,LD00347,Demo Booked,2024-07-10,Instagram,Desktop,CP807
IT04118,LD00617,Ad Clicked,2024-03-09,Email Campaign,Desktop,CP967
IT04119,LD00042,Ad Clicked,2024-10-01,Instagram,Desktop,CP329
IT04120,LD00747,Demo Booked,2024-05-19,LinkedIn,Mobile,CP876
IT04121,LD00116,Email Opened,2025-07-24,LinkedIn,Mobile,CP134
IT04122,LD00818,Demo Booked,2024-04-04,Google Ads,Desktop,CP432
IT04123,LD00225,Email Opened,2024-07-26,Instagram,Desktop,CP924
IT04124,LD00230,Ad Clicked,2025-05-16,LinkedIn,Mobile,CP494
IT04125,LD01086,Email Opened,2025-06-30,Google Ads,Desktop,CP165
IT04126,LD01314,Demo Booked,2024-03-28,Email Campaign,Mobile,CP418
IT04127,LD01126,Email Opened,2024-09-07,LinkedIn,Mobile,CP827
IT04128,LD00839,Page Viewed,2025-06-09,Instagram,Mobile,CP859
IT04129,LD01211,Email Opened,2024-11-16,Instagram,Mobile,CP805
IT04130,LD01009,Page Viewed,2024-12-07,Email Campaign,Desktop,CP366
IT04131,LD00910,Email Opened,2024-02-12,LinkedIn,Desktop,CP296
IT04132,LD00059,Email Opened,2025-03-21,Instagram,Desktop,CP205
IT04133,LD00114,Ad Clicked,2024-04-30,Email Campaign,Desktop,CP585
IT04134,LD00385,Email Opened,2025-05-29,LinkedIn,Desktop,CP758
IT04135,LD01380,Email Opened,2025-07-24,Instagram,Desktop,CP811
IT04136,LD01132,Demo Booked,2024-05-25,LinkedIn,Desktop,CP852
IT04137,LD00169,Ad Clicked,2025-01-29,Email Campaign,Mobile,CP496
IT04138,LD00607,Page Viewed,2024-12-01,LinkedIn,Mobile,CP194
IT04139,LD01010,Email Opened,2025-07-14,Google Ads,Desktop,CP397
IT04140,LD01347,Ad Clicked,2024-07-27,Email Campaign,Mobile,CP947
IT04141,LD01478,Page Viewed,2025-02-17,Instagram,Desktop,CP810
IT04142,LD01409,Demo Booked,2024-10-08,Email Campaign,Mobile,CP472
IT04143,LD00453,Ad Clicked,2024-04-18,Google Ads,Desktop,CP935
IT04144,LD01092,Demo Booked,2024-11-24,Email Campaign,Mobile,CP601
IT04145,LD01335,Email Opened,2025-09-07,Email Campaign,Desktop,CP985
IT04146,LD01481,Demo Booked,2025-02-16,LinkedIn,Desktop,CP471
IT04147,LD00526,Ad Clicked,2025-06-18,Email Campaign,Desktop,CP354
IT04148,LD00072,Demo Booked,2025-09-25,Instagram,Desktop,CP523
IT04149,LD01107,Page Viewed,2025-08-29,Google Ads,Desktop,CP243
IT04150,LD00349,Ad Clicked,2025-05-07,Google Ads,Mobile,CP605
IT04151,LD00369,Ad Clicked,2025-07-09,Instagram,Desktop,CP879
IT04152,LD00064,Email Opened,2025-02-20,Instagram,Mobile,CP381
IT04153,LD01192,Page Viewed,2025-03-01,Google Ads,Desktop,CP388
IT04154,LD00504,Page Viewed,2024-05-27,Instagram,Mobile,CP713
IT04155,LD00050,Page Viewed,2025-06-11,Google Ads,Mobile,CP795
IT04156,LD00256,Ad Clicked,2025-08-19,Instagram,Mobile,CP686
IT04157,LD01343,Page Viewed,2025-05-03,LinkedIn,Mobile,CP422
IT04158,LD01474,Page Viewed,2025-01-11,Google Ads,Mobile,CP559
IT04159,LD01131,Page Viewed,2025-02-04,Google Ads,Desktop,CP943
IT04160,LD00564,Email Opened,2025-07-25,Email Campaign,Desktop,CP465
IT04161,LD01183,Page Viewed,2024-12-30,LinkedIn,Mobile,CP145
IT04162,LD01137,Email Opened,2024-10-27,LinkedIn,Desktop,CP894
IT04163,LD00764,Ad Clicked,2024-06-02,LinkedIn,Desktop,CP221
IT04164,LD01020,Email Opened,2024-10-16,Instagram,Desktop,CP710
IT04165,LD00316,Email Opened,2024-07-21,LinkedIn,Mobile,CP876
IT04166,LD00920,Demo Booked,2024-11-21,Instagram,Desktop,CP745
IT04167,LD01492,Email Opened,2024-08-25,LinkedIn,Desktop,CP154
IT04168,LD00418,Ad Clicked,2024-01-26,Google Ads,Desktop,CP263
IT04169,LD01386,Email Opened,2025-04-21,Email Campaign,Mobile,CP500
IT04170,LD01006,Ad Clicked,2025-01-04,Instagram,Mobile,CP199
IT04171,LD01037,Page Viewed,2025-02-19,Email Campaign,Desktop,CP470
IT04172,LD00466,Ad Clicked,2025-10-09,Instagram,Mobile,CP778
IT04173,LD00735,Email Opened,2024-07-04,LinkedIn,Desktop,CP475
IT04174,LD00054,Ad Clicked,2025-05-27,Instagram,Mobile,CP416
IT04175,LD00058,Page Viewed,2024-11-26,LinkedIn,Mobile,CP613
IT04176,LD00723,Demo Booked,2024-04-15,Email Campaign,Mobile,CP169
IT04177,LD00040,Demo Booked,2025-08-22,LinkedIn,Mobile,CP871
IT04178,LD00292,Ad Clicked,2025-03-06,LinkedIn,Mobile,CP641
IT04179,LD00099,Email Opened,2025-02-08,LinkedIn,Desktop,CP174
IT04180,LD00597,Email Opened,2024-07-19,Email Campaign,Desktop,CP476
IT04181,LD00034,Page Viewed,2025-06-19,Instagram,Mobile,CP394
IT04182,LD01020,Page Viewed,2024-11-09,Instagram,Desktop,CP925
IT04183,LD00536,Ad Clicked,2025-01-01,Email Campaign,Desktop,CP438
IT04184,LD00285,Demo Booked,2025-07-31,LinkedIn,Desktop,CP676
IT04185,LD00292,Email Opened,2025-01-27,LinkedIn,Desktop,CP537
IT04186,LD00549,Page Viewed,2025-04-27,Instagram,Mobile,CP261
IT04187,LD00257,Ad Clicked,2024-06-15,Google Ads,Mobile,CP948
IT04188,LD00261,Demo Booked,2024-11-04,Instagram,Desktop,CP552
IT04189,LD00741,Page Viewed,2025-01-02,Google Ads,Mobile,CP930
IT04190,LD00894,Email Opened,2024-12-13,Email Campaign,Desktop,CP877
IT04191,LD00877,Page Viewed,2024-07-02,LinkedIn,Mobile,CP378
IT04192,LD00181,Email Opened,2025-03-18,Email Campaign,Mobile,CP835
IT04193,LD00636,Ad Clicked,2024-10-04,Instagram,Desktop,CP222
IT04194,LD00065,Email Opened,2024-08-05,Email Campaign,Mobile,CP191
IT04195,LD01283,Email Opened,2025-03-05,Instagram,Mobile,CP296
IT04196,LD01154,Page Viewed,2025-07-13,Instagram,Desktop,CP538
IT04197,LD00319,Page Viewed,2025-06-11,Email Campaign,Mobile,CP756
IT04198,LD00490,Ad Clicked,2025-02-05,Instagram,Desktop,CP781
IT04199,LD00409,Ad Clicked,2024-11-21,Email Campaign,Desktop,CP692
IT04200,LD00136,Page Viewed,2024-10-17,Google Ads,Mobile,CP137
IT04201,LD00697,Ad Clicked,2024-09-08,LinkedIn,Desktop,CP181
IT04202,LD00711,Ad Clicked,2024-11-14,LinkedIn,Mobile,CP376
IT04203,LD01046,Demo Booked,2024-03-17,Google Ads,Mobile,CP178
IT04204,LD00126,Ad Clicked,2024-11-05,Email Campaign,Mobile,CP168
IT04205,LD01204,Email Opened,2024-06-12,Google Ads,Mobile,CP382
IT04206,LD00414,Page Viewed,2024-03-10,Instagram,Desktop,CP804
IT04207,LD00522,Page Viewed,2024-11-02,Instagram,Desktop,CP578
IT04208,LD01262,Email Opened,2025-10-07,Email Campaign,Mobile,CP522
IT04209,LD01355,Demo Booked,2024-09-27,Instagram,Mobile,CP830
IT04210,LD00836,Email Opened,2024-08-02,LinkedIn,Desktop,CP516
IT04211,LD00189,Email Opened,2024-04-07,Instagram,Mobile,CP866
IT04212,LD00886,Demo Booked,2024-08-24,Instagram,Desktop,CP334
IT04213,LD00057,Email Opened,2025-05-19,Email Campaign,Desktop,CP277
IT04214,LD00517,Demo Booked,2024-06-15,Instagram,Desktop,CP307
IT04215,LD00109,Email Opened,2025-04-21,Google Ads,Mobile,CP956
IT04216,LD00857,Page Viewed,2025-05-03,Instagram,Mobile,CP585
IT04217,LD01224,Page Viewed,2024-01-26,Instagram,Desktop,CP380
IT04218,LD01224,Demo Booked,2024-01-30,Instagram,Mobile,CP961
IT04219,LD00162,Ad Clicked,2025-03-30,Google Ads,Mobile,CP135
IT04220,LD00134,Email Opened,2024-09-07,Google Ads,Mobile,CP938
IT04221,LD01364,Email Opened,2025-05-24,LinkedIn,Desktop,CP261
IT04222,LD00937,Demo Booked,2025-08-05,Google Ads,Mobile,CP271
IT04223,LD00219,Demo Booked,2024-12-23,Instagram,Mobile,CP578
IT04224,LD01026,Demo Booked,2024-10-25,Instagram,Mobile,CP864
IT04225,LD00953,Email Opened,2025-07-07,Instagram,Mobile,CP791
IT04226,LD01291,Demo Booked,2025-07-29,Instagram,Desktop,CP265
IT04227,LD00697,Page Viewed,2024-07-05,LinkedIn,Desktop,CP360
IT04228,LD01442,Email Opened,2025-03-23,Email Campaign,Mobile,CP416
IT04229,LD00600,Ad Clicked,2024-05-22,LinkedIn,Mobile,CP447
IT04230,LD01335,Demo Booked,2025-09-12,Email Campaign,Mobile,CP393
IT04231,LD01475,Email Opened,2025-04-23,Google Ads,Mobile,CP804
IT04232,LD01008,Demo Booked,2025-07-26,Google Ads,Mobile,CP751
IT04233,LD00240,Ad Clicked,2025-07-09,Instagram,Desktop,CP661
IT04234,LD01183,Page Viewed,2025-01-09,LinkedIn,Mobile,CP491
IT04235,LD01455,Email Opened,2023-12-16,Instagram,Desktop,CP474
IT04236,LD00901,Page Viewed,2024-10-22,Google Ads,Desktop,CP380
IT04237,LD00729,Page Viewed,2024-06-27,Email Campaign,Desktop,CP145
IT04238,LD00867,Demo Booked,2024-10-21,Instagram,Mobile,CP247
IT04239,LD00597,Email Opened,2024-09-04,Email Campaign,Desktop,CP485
IT04240,LD00253,Ad Clicked,2025-04-30,Email Campaign,Mobile,CP947
IT04241,LD00813,Email Opened,2025-08-07,LinkedIn,Mobile,CP705
IT04242,LD01368,Email Opened,2024-07-03,LinkedIn,Mobile,CP980
IT04243,LD00684,Demo Booked,2025-02-21,Google Ads,Mobile,CP810
IT04244,LD00406,Demo Booked,2024-11-06,LinkedIn,Mobile,CP471
IT04245,LD01430,Email Opened,2025-08-30,Email Campaign,Mobile,CP601
IT04246,LD00515,Page Viewed,2024-09-14,Instagram,Mobile,CP251
IT04247,LD01255,Page Viewed,2024-09-03,Email Campaign,Desktop,CP865
IT04248,LD01019,Page Viewed,2025-06-02,Instagram,Mobile,CP972
IT04249,LD00316,Demo Booked,2024-04-29,LinkedIn,Desktop,CP151
IT04250,LD00560,Page Viewed,2024-11-26,Instagram,Desktop,CP467
IT04251,LD01191,Email Opened,2024-03-30,Email Campaign,Mobile,CP833
IT04252,LD00241,Page Viewed,2025-09-11,LinkedIn,Desktop,CP691
IT04253,LD00662,Page Viewed,2024-12-26,Instagram,Desktop,CP343
IT04254,LD01110,Ad Clicked,2024-01-19,LinkedIn,Desktop,CP705
IT04255,LD00342,Email Opened,2024-04-29,Email Campaign,Desktop,CP576
IT04256,LD01331,Email Opened,2025-07-21,Email Campaign,Desktop,CP819
IT04257,LD00767,Ad Clicked,2025-10-25,Instagram,Desktop,CP941
IT04258,LD00945,Ad Clicked,2024-11-09,LinkedIn,Mobile,CP629
IT04259,LD00529,Ad Clicked,2025-05-31,Instagram,Desktop,CP517
IT04260,LD00772,Page Viewed,2023-12-15,Instagram,Mobile,CP918
IT04261,LD01369,Ad Clicked,2024-09-29,Google Ads,Desktop,CP400
IT04262,LD00341,Ad Clicked,2024-01-12,LinkedIn,Desktop,CP831
IT04263,LD00019,Demo Booked,2024-07-13,Email Campaign,Desktop,CP356
IT04264,LD01480,Email Opened,2025-02-19,Email Campaign,Mobile,CP822
IT04265,LD00174,Email Opened,2024-10-27,Email Campaign,Mobile,CP915
IT04266,LD00929,Page Viewed,2024-10-26,Google Ads,Mobile,CP539
IT04267,LD01224,Ad Clicked,2024-01-20,Instagram,Mobile,CP425
IT04268,LD01434,Page Viewed,2025-10-05,Instagram,Mobile,CP752
IT04269,LD00329,Demo Booked,2024-04-04,Instagram,Mobile,CP324
IT04270,LD00124,Page Viewed,2024-04-02,LinkedIn,Mobile,CP264
IT04271,LD01126,Email Opened,2024-09-22,LinkedIn,Mobile,CP373
IT04272,LD00613,Email Opened,2024-12-05,Instagram,Desktop,CP274
IT04273,LD00054,Ad Clicked,2025-05-27,Instagram,Desktop,CP869
IT04274,LD00377,Ad Clicked,2024-07-18,Email Campaign,Desktop,CP760
IT04275,LD00168,Demo Booked,2024-06-29,Google Ads,Mobile,CP169
IT04276,LD01256,Email Opened,2024-03-24,Email Campaign,Mobile,CP508
IT04277,LD01131,Demo Booked,2024-12-25,Google Ads,Mobile,CP859
IT04278,LD00039,Ad Clicked,2024-07-04,Instagram,Desktop,CP831
IT04279,LD01483,Email Opened,2024-08-29,Google Ads,Mobile,CP721
IT04280,LD01001,Demo Booked,2025-01-18,Email Campaign,Desktop,CP409
IT04281,LD00481,Email Opened,2024-07-04,Google Ads,Desktop,CP174
IT04282,LD00949,Ad Clicked,2024-03-14,Google Ads,Mobile,CP378
IT04283,LD00460,Email Opened,2024-07-27,Instagram,Mobile,CP612
IT04284,LD00937,Ad Clicked,2025-08-07,Google Ads,Mobile,CP184
IT04285,LD01485,Email Opened,2025-04-19,LinkedIn,Mobile,CP879
IT04286,LD00900,Ad Clicked,2024-01-07,Google Ads,Desktop,CP999
IT04287,LD00002,Page Viewed,2024-06-23,Email Campaign,Desktop,CP947
IT04288,LD00911,Demo Booked,2025-07-16,Instagram,Desktop,CP974
IT04289,LD00702,Demo Booked,2024-05-28,Instagram,Mobile,CP468
IT04290,LD00366,Page Viewed,2024-02-11,Instagram,Desktop,CP741
IT04291,LD01480,Demo Booked,2025-02-19,Email Campaign,Desktop,CP269
IT04292,LD01283,Ad Clicked,2025-04-02,Instagram,Desktop,CP455
IT04293,LD00109,Demo Booked,2025-07-06,Google Ads,Desktop,CP665
IT04294,LD01369,Email Opened,2024-08-03,Google Ads,Desktop,CP885
IT04295,LD01373,Email Opened,2024-08-25,Email Campaign,Desktop,CP495
IT04296,LD00244,Page Viewed,2025-02-11,Email Campaign,Desktop,CP459
IT04297,LD01166,Demo Booked,2024-11-27,Google Ads,Desktop,CP462
IT04298,LD01366,Ad Clicked,2024-10-10,Instagram,Mobile,CP472
IT04299,LD01071,Page Viewed,2024-07-15,Email Campaign,Mobile,CP744
IT04300,LD01168,Ad Clicked,2024-01-13,Instagram,Mobile,CP793
IT04301,LD00138,Email Opened,2024-06-05,Instagram,Desktop,CP478
IT04302,LD00151,Email Opened,2024-07-26,Email Campaign,Desktop,CP579
IT04303,LD01174,Email Opened,2024-02-28,Email Campaign,Desktop,CP918
IT04304,LD00719,Demo Booked,2024-11-29,Instagram,Mobile,CP974
IT04305,LD00717,Demo Booked,2024-11-21,Instagram,Desktop,CP107
IT04306,LD01442,Page Viewed,2025-04-14,Email Campaign,Desktop,CP362
IT04307,LD00694,Ad Clicked,2025-02-20,Email Campaign,Desktop,CP396
IT04308,LD01430,Page Viewed,2025-06-11,Email Campaign,Mobile,CP651
IT04309,LD00758,Email Opened,2024-02-07,Instagram,Desktop,CP902
IT04310,LD01219,Page Viewed,2024-12-05,Instagram,Desktop,CP822
IT04311,LD00004,Email Opened,2024-04-22,Email Campaign,Desktop,CP876
IT04312,LD00258,Ad Clicked,2025-02-07,Email Campaign,Desktop,CP512
IT04313,LD00136,Email Opened,2024-10-05,Google Ads,Mobile,CP977
IT04314,LD01369,Ad Clicked,2024-09-05,Google Ads,Desktop,CP289
IT04315,LD00533,Email Opened,2024-07-15,LinkedIn,Desktop,CP682
IT04316,LD00094,Demo Booked,2024-11-09,Instagram,Mobile,CP122
IT04317,LD01440,Email Opened,2024-10-15,Email Campaign,Mobile,CP925
IT04318,LD01110,Demo Booked,2024-03-08,LinkedIn,Mobile,CP420
IT04319,LD00213,Ad Clicked,2024-12-22,Instagram,Mobile,CP331
IT04320,LD01234,Demo Booked,2025-02-07,Email Campaign,Desktop,CP904
IT04321,LD01351,Email Opened,2025-07-09,LinkedIn,Mobile,CP816
IT04322,LD00148,Ad Clicked,2024-12-30,Instagram,Desktop,CP988
IT04323,LD01027,Email Opened,2025-05-30,Instagram,Mobile,CP400
IT04324,LD00233,Page Viewed,2025-07-30,Email Campaign,Mobile,CP136
IT04325,LD00356,Page Viewed,2024-08-21,LinkedIn,Desktop,CP599
IT04326,LD00172,Ad Clicked,2024-09-24,Google Ads,Mobile,CP438
IT04327,LD00133,Demo Booked,2024-05-16,Google Ads,Desktop,CP973
IT04328,LD00042,Ad Clicked,2024-09-29,Instagram,Mobile,CP870
IT04329,LD01456,Email Opened,2024-08-02,Email Campaign,Mobile,CP826
IT04330,LD00549,Email Opened,2025-06-09,Instagram,Desktop,CP380
IT04331,LD01368,Page Viewed,2024-05-18,LinkedIn,Desktop,CP381
IT04332,LD00716,Demo Booked,2024-09-13,Instagram,Desktop,CP384
IT04333,LD00725,Email Opened,2024-05-27,Google Ads,Mobile,CP705
IT04334,LD00224,Ad Clicked,2025-08-27,Instagram,Mobile,CP796
IT04335,LD00163,Demo Booked,2025-05-22,Email Campaign,Desktop,CP660
IT04336,LD00394,Demo Booked,2024-08-14,Instagram,Mobile,CP790
IT04337,LD00716,Page Viewed,2024-09-16,Instagram,Desktop,CP540
IT04338,LD00308,Page Viewed,2024-10-23,Google Ads,Desktop,CP146
IT04339,LD00175,Page Viewed,2025-09-01,Email Campaign,Desktop,CP499
IT04340,LD00155,Email Opened,2025-03-09,Email Campaign,Mobile,CP969
IT04341,LD00968,Demo Booked,2024-07-14,Email Campaign,Desktop,CP962
IT04342,LD00948,Email Opened,2025-09-01,Google Ads,Desktop,CP332
IT04343,LD00013,Page Viewed,2024-03-28,Instagram,Mobile,CP517
IT04344,LD00915,Demo Booked,2025-05-24,LinkedIn,Mobile,CP844
IT04345,LD01409,Page Viewed,2024-10-30,Email Campaign,Desktop,CP933
IT04346,LD00003,Email Opened,2025-04-04,LinkedIn,Desktop,CP910
IT04347,LD00843,Email Opened,2024-06-22,Google Ads,Mobile,CP323
IT04348,LD00064,Email Opened,2025-01-13,Instagram,Mobile,CP722
IT04349,LD00798,Ad Clicked,2025-07-25,Email Campaign,Desktop,CP570
IT04350,LD00630,Ad Clicked,2025-03-08,Email Campaign,Mobile,CP548
IT04351,LD00196,Email Opened,2024-03-24,Instagram,Desktop,CP923
IT04352,LD00562,Page Viewed,2025-01-20,Email Campaign,Desktop,CP802
IT04353,LD00055,Ad Clicked,2024-02-06,Instagram,Mobile,CP523
IT04354,LD00027,Demo Booked,2025-05-29,Google Ads,Desktop,CP371
IT04355,LD00691,Ad Clicked,2024-12-17,Email Campaign,Mobile,CP383
IT04356,LD00384,Email Opened,2024-02-07,Instagram,Mobile,CP789
IT04357,LD01115,Email Opened,2025-02-21,Instagram,Mobile,CP517
IT04358,LD00314,Page Viewed,2024-01-15,Google Ads,Desktop,CP942
IT04359,LD01267,Page Viewed,2024-10-10,Google Ads,Desktop,CP433
IT04360,LD01191,Page Viewed,2024-03-20,Email Campaign,Mobile,CP213
IT04361,LD00129,Ad Clicked,2025-05-26,Email Campaign,Mobile,CP199
IT04362,LD00279,Demo Booked,2025-10-25,LinkedIn,Mobile,CP892
IT04363,LD00012,Ad Clicked,2025-02-25,Email Campaign,Desktop,CP607
IT04364,LD00291,Email Opened,2024-09-13,Google Ads,Desktop,CP320
IT04365,LD00489,Email Opened,2025-04-10,Instagram,Desktop,CP798
IT04366,LD00756,Email Opened,2024-11-06,Instagram,Mobile,CP769
IT04367,LD00560,Ad Clicked,2025-01-01,Instagram,Desktop,CP169
IT04368,LD01194,Ad Clicked,2025-02-17,Google Ads,Desktop,CP284
IT04369,LD01265,Email Opened,2024-05-02,Instagram,Desktop,CP625
IT04370,LD00445,Demo Booked,2024-10-12,Email Campaign,Mobile,CP594
IT04371,LD00169,Email Opened,2025-01-05,Email Campaign,Desktop,CP730
IT04372,LD00950,Email Opened,2025-04-26,Instagram,Desktop,CP173
IT04373,LD00608,Email Opened,2025-07-24,Google Ads,Mobile,CP649
IT04374,LD00305,Ad Clicked,2025-03-02,Email Campaign,Desktop,CP228
IT04375,LD00794,Page Viewed,2024-03-22,Google Ads,Mobile,CP331
IT04376,LD01423,Email Opened,2024-07-29,LinkedIn,Desktop,CP446
IT04377,LD01113,Demo Booked,2024-07-15,LinkedIn,Mobile,CP721
IT04378,LD00444,Page Viewed,2024-05-19,Email Campaign,Mobile,CP946
IT04379,LD00005,Page Viewed,2025-09-20,Email Campaign,Mobile,CP682
IT04380,LD00125,Page Viewed,2025-08-17,LinkedIn,Desktop,CP888
IT04381,LD00305,Ad Clicked,2025-04-30,Email Campaign,Desktop,CP508
IT04382,LD00003,Ad Clicked,2025-04-29,LinkedIn,Desktop,CP677
IT04383,LD00571,Email Opened,2025-03-06,LinkedIn,Desktop,CP353
IT04384,LD00026,Page Viewed,2024-03-26,LinkedIn,Mobile,CP497
IT04385,LD00584,Page Viewed,2024-12-13,Google Ads,Mobile,CP673
IT04386,LD01394,Email Opened,2024-04-21,Google Ads,Desktop,CP196
IT04387,LD00520,Email Opened,2025-01-02,Instagram,Desktop,CP437
IT04388,LD01198,Ad Clicked,2024-11-21,Google Ads,Desktop,CP120
IT04389,LD01256,Ad Clicked,2024-04-28,Email Campaign,Mobile,CP384
IT04390,LD01322,Page Viewed,2024-09-02,Google Ads,Mobile,CP388
IT04391,LD00574,Page Viewed,2025-07-04,Email Campaign,Desktop,CP533
IT04392,LD00191,Email Opened,2025-07-06,Google Ads,Mobile,CP136
IT04393,LD00239,Demo Booked,2024-04-29,LinkedIn,Mobile,CP914
IT04394,LD00589,Page Viewed,2025-01-10,Instagram,Mobile,CP195
IT04395,LD01242,Email Opened,2024-11-09,Google Ads,Desktop,CP632
IT04396,LD01173,Ad Clicked,2025-02-16,Email Campaign,Desktop,CP107
IT04397,LD00324,Ad Clicked,2024-11-16,Email Campaign,Desktop,CP273
IT04398,LD01295,Page Viewed,2024-10-31,Google Ads,Desktop,CP514
IT04399,LD00608,Demo Booked,2025-06-19,Google Ads,Desktop,CP990
IT04400,LD00193,Email Opened,2025-06-13,Instagram,Mobile,CP117
IT04401,LD01240,Ad Clicked,2025-05-04,Email Campaign,Desktop,CP408
IT04402,LD01040,Page Viewed,2025-05-25,Instagram,Desktop,CP840
IT04403,LD00188,Ad Clicked,2025-04-11,Email Campaign,Mobile,CP481
IT04404,LD00806,Page Viewed,2025-05-03,Email Campaign,Mobile,CP820
IT04405,LD01313,Demo Booked,2025-08-29,Instagram,Mobile,CP635
IT04406,LD00760,Email Opened,2025-03-23,LinkedIn,Desktop,CP780
IT04407,LD00419,Page Viewed,2025-03-05,LinkedIn,Desktop,CP182
IT04408,LD00084,Page Viewed,2024-12-09,Google Ads,Mobile,CP588
IT04409,LD01308,Ad Clicked,2024-11-03,Email Campaign,Mobile,CP372
IT04410,LD00709,Demo Booked,2025-06-28,Google Ads,Mobile,CP818
IT04411,LD01200,Demo Booked,2025-07-03,Email Campaign,Mobile,CP475
IT04412,LD00942,Demo Booked,2024-10-13,Email Campaign,Mobile,CP829
IT04413,LD00369,Demo Booked,2025-08-12,Instagram,Desktop,CP705
IT04414,LD01442,Page Viewed,2025-04-23,Email Campaign,Desktop,CP840
IT04415,LD00068,Page Viewed,2024-05-14,Instagram,Desktop,CP297
IT04416,LD00510,Demo Booked,2025-07-27,Instagram,Mobile,CP604
IT04417,LD01460,Ad Clicked,2024-09-23,Google Ads,Mobile,CP337
IT04418,LD01039,Page Viewed,2024-02-27,Email Campaign,Mobile,CP610
IT04419,LD00646,Email Opened,2025-08-13,Google Ads,Desktop,CP377
IT04420,LD01291,Ad Clicked,2025-08-29,Instagram,Mobile,CP459
IT04421,LD00568,Ad Clicked,2024-07-20,Google Ads,Mobile,CP854
IT04422,LD00533,Ad Clicked,2024-07-30,LinkedIn,Mobile,CP495
IT04423,LD00063,Ad Clicked,2024-11-21,Email Campaign,Mobile,CP628
IT04424,LD01128,Page Viewed,2024-10-20,Google Ads,Mobile,CP478
IT04425,LD00602,Ad Clicked,2024-08-08,Google Ads,Desktop,CP381
IT04426,LD00128,Email Opened,2024-09-25,LinkedIn,Mobile,CP961
IT04427,LD00459,Page Viewed,2024-10-26,Instagram,Mobile,CP849
IT04428,LD00155,Ad Clicked,2025-05-07,Email Campaign,Desktop,CP752
IT04429,LD00091,Page Viewed,2025-01-08,LinkedIn,Mobile,CP512
IT04430,LD00858,Ad Clicked,2024-04-15,Google Ads,Mobile,CP154
IT04431,LD01353,Email Opened,2025-03-06,Google Ads,Desktop,CP242
IT04432,LD00968,Email Opened,2024-07-03,Email Campaign,Mobile,CP149
IT04433,LD00798,Demo Booked,2025-06-22,Email Campaign,Mobile,CP458
IT04434,LD00062,Email Opened,2025-03-09,Google Ads,Mobile,CP572
IT04435,LD00972,Email Opened,2024-10-08,Instagram,Mobile,CP617
IT04436,LD00002,Ad Clicked,2024-04-04,Email Campaign,Mobile,CP105
IT04437,LD00200,Demo Booked,2024-05-28,Instagram,Desktop,CP656
IT04438,LD00800,Ad Clicked,2025-04-08,Google Ads,Mobile,CP788
IT04439,LD00090,Email Opened,2025-05-04,LinkedIn,Mobile,CP189
IT04440,LD00283,Demo Booked,2025-07-31,Email Campaign,Desktop,CP711
IT04441,LD00119,Ad Clicked,2024-04-29,Email Campaign,Desktop,CP426
IT04442,LD00187,Page Viewed,2025-02-19,Google Ads,Mobile,CP470
IT04443,LD01416,Page Viewed,2024-07-19,Instagram,Desktop,CP776
IT04444,LD00398,Email Opened,2025-04-15,Instagram,Mobile,CP158
